name;num_emoji;emoji_per_post;unique_emoji;mean_caption_length;total_caption_length;unique_emojis;unique_emoji_names;emoji_freq;emoji_name_freq;emoji_percentage;emoji_per_cap;agreeableness;conscientiousness;extraversion;neuroticism;openness
user_15;864;4.298507462686567;92;163.43283582089555;32850;"['☀️' '☺️' '⛈️' '⛰️' '✔️' '✨' '❄️' '🇵🇭' '🌄' '🌇' '🌞' '🌲' '🌹' '🌿' '🍂' '🍄'
 '🍎' '🍐' '🍑' '🍒' '🍓' '🍔' '🍕' '🍙' '🍚' '🍜' '🍝' '🍟' '🍢' '🍦' '🍧' '🍨' '🍩' '🍪'
 '🍰' '🍲' '🎃' '🎄' '🎉' '🎊' '🎧' '🏫' '👌' '👍' '👏' '👯' '👯\u200d♀️' '👰' '💃' '💄'
 '💍' '💕' '💘' '💩' '💯' '📸' '🔥' '🕺' '🖤' '😁' '😂' '😅' '😈' '😉' '😊' '😋' '😍' '😘'
 '😞' '😪' '😬' '😭' '😲' '😴' '🙄' '🙅\u200d♂️' '🙈' '🙌' '🚨' '🤓' '🤔' '🤗' '🤤'
 '🤦🏻\u200d♀️' '\U0001f92b' '🤷' '🤷🏻\u200d♀️' '🥐' '\U0001f95f' '\U0001f970'
 '\U0001f974' '\U0001f97a']";"['Christmas tree' 'OK hand' 'astonished face'
 'beaming face with smiling eyes' 'black heart' 'camera with flash'
 'check mark' 'cherries' 'clapping hands' 'cloud with lightning and rain'
 'confetti ball' 'cooked rice' 'cookie' 'croissant' 'disappointed face'
 'doughnut' 'drooling face' 'dumpling' 'evergreen tree'
 'face blowing a kiss' 'face savoring food' 'face with rolling eyes'
 'face with tears of joy' 'fallen leaf' 'fire' 'flag: Philippines'
 'french fries' 'grimacing face' 'grinning face with sweat' 'hamburger'
 'headphone' 'heart with arrow' 'herb' 'hugging face' 'hundred points'
 'ice cream' 'jack-o-lantern' 'lipstick' 'loudly crying face'
 'man dancing' 'man gesturing NO' 'mountain' 'mushroom' 'nerd face' 'oden'
 'party popper' 'peach' 'pear' 'people with bunny ears' 'person shrugging'
 'person with veil' 'pile of poo' 'pizza' 'pleading face'
 'police car light' 'pot of food' 'raising hands' 'red apple' 'rice ball'
 'ring' 'rose' 'school' 'see-no-evil monkey' 'shaved ice' 'shortcake'
 'shushing face' 'sleeping face' 'sleepy face' 'smiling face'
 'smiling face with heart-eyes' 'smiling face with hearts'
 'smiling face with horns' 'smiling face with smiling eyes' 'snowflake'
 'soft ice cream' 'spaghetti' 'sparkles' 'steaming bowl' 'strawberry'
 'sun' 'sun with face' 'sunrise over mountains' 'sunset' 'thinking face'
 'thumbs up' 'two hearts' 'winking face' 'woman dancing'
 'woman facepalming: light skin tone' 'woman shrugging: light skin tone'
 'women with bunny ears' 'woozy face']";[('🖤', 477), ('😂', 63), ('😅', 24), ('\U0001f970', 19), ('🤗', 15), ('🍜', 14), ('😁', 14), ('😭', 12), ('🌿', 11), ('✨', 10), ('🍕', 10), ('💕', 9), ('😍', 9), ('🍙', 8), ('\U0001f95f', 7), ('📸', 7), ('😬', 7), ('😈', 6), ('☀️', 6), ('🍑', 5), ('🍪', 5), ('💃', 4), ('🎃', 4), ('🎄', 4), ('🙌', 4), ('🤤', 4), ('🍎', 3), ('🍢', 3), ('🍦', 3), ('🤦🏻\u200d♀️', 3), ('😘', 3), ('🙈', 3), ('🥐', 3), ('🍓', 3), ('👌', 3), ('🇵🇭', 3), ('🍂', 3), ('😲', 3), ('✔️', 3), ('🚨', 2), ('🍔', 2), ('🍟', 2), ('🍩', 2), ('👏', 2), ('🍐', 2), ('❄️', 2), ('🔥', 2), ('\U0001f92b', 2), ('🍚', 2), ('😪', 2), ('🕺', 2), ('🍧', 2), ('👍', 2), ('🍲', 1), ('👰', 1), ('🌞', 1), ('💩', 1), ('🤷', 1), ('🌲', 1), ('🌄', 1), ('💯', 1), ('🍄', 1), ('💄', 1), ('🙅\u200d♂️', 1), ('😞', 1), ('😋', 1), ('🍰', 1), ('😉', 1), ('👯', 1), ('🏫', 1), ('🍝', 1), ('🤔', 1), ('🎧', 1), ('🎊', 1), ('👯\u200d♀️', 1), ('🍒', 1), ('🌹', 1), ('🍨', 1), ('💍', 1), ('⛈️', 1), ('💘', 1), ('\U0001f97a', 1), ('⛰️', 1), ('🎉', 1), ('🌇', 1), ('😊', 1), ('\U0001f974', 1), ('☺️', 1), ('🤷🏻\u200d♀️', 1), ('🤓', 1), ('😴', 1), ('🙄', 1)];[('black heart', 477), ('face with tears of joy', 63), ('grinning face with sweat', 24), ('smiling face with hearts', 19), ('hugging face', 15), ('steaming bowl', 14), ('beaming face with smiling eyes', 14), ('loudly crying face', 12), ('herb', 11), ('sparkles', 10), ('pizza', 10), ('smiling face with heart-eyes', 9), ('two hearts', 9), ('rice ball', 8), ('camera with flash', 7), ('dumpling', 7), ('grimacing face', 7), ('smiling face with horns', 6), ('sun', 6), ('cookie', 5), ('peach', 5), ('woman dancing', 4), ('Christmas tree', 4), ('drooling face', 4), ('jack-o-lantern', 4), ('raising hands', 4), ('soft ice cream', 3), ('woman facepalming: light skin tone', 3), ('fallen leaf', 3), ('face blowing a kiss', 3), ('see-no-evil monkey', 3), ('red apple', 3), ('oden', 3), ('strawberry', 3), ('check mark', 3), ('OK hand', 3), ('astonished face', 3), ('croissant', 3), ('flag: Philippines', 3), ('cooked rice', 2), ('pear', 2), ('clapping hands', 2), ('shaved ice', 2), ('sleepy face', 2), ('man dancing', 2), ('hamburger', 2), ('shushing face', 2), ('doughnut', 2), ('french fries', 2), ('snowflake', 2), ('fire', 2), ('thumbs up', 2), ('police car light', 2), ('evergreen tree', 1), ('pleading face', 1), ('ring', 1), ('face savoring food', 1), ('heart with arrow', 1), ('headphone', 1), ('ice cream', 1), ('smiling face', 1), ('winking face', 1), ('sun with face', 1), ('cloud with lightning and rain', 1), ('sleeping face', 1), ('woman shrugging: light skin tone', 1), ('person with veil', 1), ('shortcake', 1), ('nerd face', 1), ('confetti ball', 1), ('mushroom', 1), ('smiling face with smiling eyes', 1), ('women with bunny ears', 1), ('party popper', 1), ('people with bunny ears', 1), ('spaghetti', 1), ('pot of food', 1), ('person shrugging', 1), ('rose', 1), ('thinking face', 1), ('sunrise over mountains', 1), ('disappointed face', 1), ('sunset', 1), ('face with rolling eyes', 1), ('pile of poo', 1), ('woozy face', 1), ('man gesturing NO', 1), ('school', 1), ('mountain', 1), ('cherries', 1), ('hundred points', 1), ('lipstick', 1)];[('🖤', 1.4521), ('😂', 0.1918), ('😅', 0.0731), ('\U0001f970', 0.0578), ('🤗', 0.0457), ('🍜', 0.0426), ('😁', 0.0426), ('😭', 0.0365), ('🌿', 0.0335), ('✨', 0.0304), ('🍕', 0.0304), ('💕', 0.0274), ('😍', 0.0274), ('🍙', 0.0244), ('\U0001f95f', 0.0213), ('📸', 0.0213), ('😬', 0.0213), ('😈', 0.0183), ('☀️', 0.0183), ('🍑', 0.0152), ('🍪', 0.0152), ('💃', 0.0122), ('🎃', 0.0122), ('🎄', 0.0122), ('🙌', 0.0122), ('🤤', 0.0122), ('🍎', 0.0091), ('🍢', 0.0091), ('🍦', 0.0091), ('🤦🏻\u200d♀️', 0.0091), ('😘', 0.0091), ('🙈', 0.0091), ('🥐', 0.0091), ('🍓', 0.0091), ('👌', 0.0091), ('🇵🇭', 0.0091), ('🍂', 0.0091), ('😲', 0.0091), ('✔️', 0.0091), ('🚨', 0.0061), ('🍔', 0.0061), ('🍟', 0.0061), ('🍩', 0.0061), ('👏', 0.0061), ('🍐', 0.0061), ('❄️', 0.0061), ('🔥', 0.0061), ('\U0001f92b', 0.0061), ('🍚', 0.0061), ('😪', 0.0061), ('🕺', 0.0061), ('🍧', 0.0061), ('👍', 0.0061), ('🍲', 0.003), ('👰', 0.003), ('🌞', 0.003), ('💩', 0.003), ('🤷', 0.003), ('🌲', 0.003), ('🌄', 0.003), ('💯', 0.003), ('🍄', 0.003), ('💄', 0.003), ('🙅\u200d♂️', 0.003), ('😞', 0.003), ('😋', 0.003), ('🍰', 0.003), ('😉', 0.003), ('👯', 0.003), ('🏫', 0.003), ('🍝', 0.003), ('🤔', 0.003), ('🎧', 0.003), ('🎊', 0.003), ('👯\u200d♀️', 0.003), ('🍒', 0.003), ('🌹', 0.003), ('🍨', 0.003), ('💍', 0.003), ('⛈️', 0.003), ('💘', 0.003), ('\U0001f97a', 0.003), ('⛰️', 0.003), ('🎉', 0.003), ('🌇', 0.003), ('😊', 0.003), ('\U0001f974', 0.003), ('☺️', 0.003), ('🤷🏻\u200d♀️', 0.003), ('🤓', 0.003), ('😴', 0.003), ('🙄', 0.003)];[('🖤', 2.38), ('😂', 0.32), ('😅', 0.12), ('\U0001f970', 0.1), ('🤗', 0.07), ('🍜', 0.07), ('😁', 0.07), ('😭', 0.06), ('🌿', 0.06), ('✨', 0.05), ('🍕', 0.05), ('💕', 0.04), ('😍', 0.04), ('🍙', 0.04), ('\U0001f95f', 0.04), ('📸', 0.04), ('😬', 0.04), ('😈', 0.03), ('☀️', 0.03), ('🍑', 0.03), ('🍪', 0.03), ('💃', 0.02), ('🎃', 0.02), ('🎄', 0.02), ('🙌', 0.02), ('🤤', 0.02), ('🍎', 0.01), ('🍢', 0.01), ('🍦', 0.01), ('🤦🏻\u200d♀️', 0.01), ('😘', 0.01), ('🙈', 0.01), ('🥐', 0.01), ('🍓', 0.01), ('👌', 0.01), ('🇵🇭', 0.01), ('🍂', 0.01), ('😲', 0.01), ('✔️', 0.01), ('🚨', 0.01), ('🍔', 0.01), ('🍟', 0.01), ('🍩', 0.01), ('👏', 0.01), ('🍐', 0.01), ('❄️', 0.01), ('🔥', 0.01), ('\U0001f92b', 0.01), ('🍚', 0.01), ('😪', 0.01), ('🕺', 0.01), ('🍧', 0.01), ('👍', 0.01), ('🍲', 0.01), ('👰', 0.01), ('🌞', 0.01), ('💩', 0.01), ('🤷', 0.01), ('🌲', 0.01), ('🌄', 0.01), ('💯', 0.01), ('🍄', 0.01), ('💄', 0.01), ('🙅\u200d♂️', 0.01), ('😞', 0.01), ('😋', 0.01), ('🍰', 0.01), ('😉', 0.01), ('👯', 0.01), ('🏫', 0.01), ('🍝', 0.01), ('🤔', 0.01), ('🎧', 0.01), ('🎊', 0.01), ('👯\u200d♀️', 0.01), ('🍒', 0.01), ('🌹', 0.01), ('🍨', 0.01), ('💍', 0.01), ('⛈️', 0.01), ('💘', 0.01), ('\U0001f97a', 0.01), ('⛰️', 0.01), ('🎉', 0.01), ('🌇', 0.01), ('😊', 0.01), ('\U0001f974', 0.01), ('☺️', 0.01), ('🤷🏻\u200d♀️', 0.01), ('🤓', 0.01), ('😴', 0.01), ('🙄', 0.01)];48.37584931238223;59.6576060031358;49.47366119521262;64.20925326612368;58.30118788892251
user_29;319;1.5870646766169154;72;41.46268656716418;8334;"['☀️' '☁️' '☕' '♻' '⚡' '✅' '✌🏼' '❄' '❣' '❤️' '🌍' '🌎' '🌟' '🌱' '🌲' '🍓' '🍔'
 '🍕' '🍛' '🍝' '🍪' '🍫' '🍬' '🍲' '🎄' '🏄\u200d♀️' '🏋🏻\u200d♀' '🐒' '👇🏻' '👌🏼'
 '👍🏻' '👩\u200d🍳' '👰🏼' '👻' '💁🏼\u200d♀️' '💅🏻' '💆🏼\u200d♀️' '💕' '💙' '💛' '💪🏼'
 '💫' '🔥' '😂' '😅' '😇' '😉' '😍' '😎' '😏' '😑' '😛' '😜' '😝' '🙃' '🙄' '🙅🏼\u200d♀️'
 '🙋🏻\u200d♀️' '🙌🏻' '🙏🏻' '🤓' '🤗' '🤘🏼' '🤣' '🤤' '\U0001f92d' '🥞' '\U0001f970'
 '\U0001f973' '\U0001f975' '🦋' '\U0001f9d0']";"['Christmas tree' 'OK hand: medium-light skin tone'
 'backhand index pointing down: light skin tone' 'blue heart' 'butterfly'
 'candy' 'check mark button' 'chocolate bar' 'cloud' 'cookie' 'curry rice'
 'dizzy' 'drooling face' 'evergreen tree' 'expressionless face'
 'face with hand over mouth' 'face with monocle' 'face with rolling eyes'
 'face with tears of joy' 'face with tongue' 'fire'
 'flexed biceps: medium-light skin tone' 'folded hands: light skin tone'
 'ghost' 'globe showing Americas' 'globe showing Europe-Africa'
 'glowing star' 'grinning face with sweat' 'hamburger' 'heart exclamation'
 'high voltage' 'hot beverage' 'hot face' 'hugging face' 'monkey'
 'nail polish: light skin tone' 'nerd face' 'pancakes' 'partying face'
 'person with veil: medium-light skin tone' 'pizza' 'pot of food'
 'raising hands: light skin tone' 'recycling symbol' 'red heart'
 'rolling on the floor laughing' 'seedling'
 'sign of the horns: medium-light skin tone' 'smiling face with halo'
 'smiling face with heart-eyes' 'smiling face with hearts'
 'smiling face with sunglasses' 'smirking face' 'snowflake' 'spaghetti'
 'squinting face with tongue' 'strawberry' 'sun'
 'thumbs up: light skin tone' 'two hearts' 'upside-down face'
 'victory hand: medium-light skin tone' 'winking face'
 'winking face with tongue' 'woman cook'
 'woman gesturing NO: medium-light skin tone'
 'woman getting massage: medium-light skin tone'
 'woman lifting weights: light skin tone'
 'woman raising hand: light skin tone' 'woman surfing'
 'woman tipping hand: medium-light skin tone' 'yellow heart']";[('🙏🏻', 41), ('😜', 24), ('❤️', 18), ('✌🏼', 18), ('😂', 16), ('🙌🏻', 16), ('\U0001f92d', 13), ('😅', 12), ('👌🏼', 12), ('💛', 11), ('💙', 8), ('☀️', 8), ('💁🏼\u200d♀️', 6), ('🤣', 6), ('🌟', 6), ('🤘🏼', 5), ('😇', 5), ('🥞', 5), ('🍕', 5), ('💪🏼', 5), ('🍝', 4), ('🦋', 4), ('🌱', 4), ('⚡', 4), ('💫', 3), ('🌎', 3), ('\U0001f970', 2), ('🤤', 2), ('👍🏻', 2), ('\U0001f973', 2), ('🙄', 2), ('💅🏻', 2), ('😝', 2), ('🔥', 2), ('😛', 2), ('☕', 2), ('☁️', 2), ('🍬', 1), ('🙅🏼\u200d♀️', 1), ('🍲', 1), ('❄', 1), ('😉', 1), ('😏', 1), ('🍛', 1), ('😍', 1), ('🙃', 1), ('😎', 1), ('🤓', 1), ('🐒', 1), ('😑', 1), ('🍪', 1), ('🏄\u200d♀️', 1), ('👩\u200d🍳', 1), ('🍔', 1), ('\U0001f975', 1), ('\U0001f9d0', 1), ('🏋🏻\u200d♀', 1), ('🌲', 1), ('💕', 1), ('💆🏼\u200d♀️', 1), ('♻', 1), ('❣', 1), ('🍫', 1), ('🍓', 1), ('🙋🏻\u200d♀️', 1), ('👇🏻', 1), ('🌍', 1), ('🎄', 1), ('👻', 1), ('👰🏼', 1), ('🤗', 1), ('✅', 1)];[('folded hands: light skin tone', 41), ('winking face with tongue', 24), ('victory hand: medium-light skin tone', 18), ('red heart', 18), ('raising hands: light skin tone', 16), ('face with tears of joy', 16), ('face with hand over mouth', 13), ('OK hand: medium-light skin tone', 12), ('grinning face with sweat', 12), ('yellow heart', 11), ('blue heart', 8), ('sun', 8), ('woman tipping hand: medium-light skin tone', 6), ('glowing star', 6), ('rolling on the floor laughing', 6), ('sign of the horns: medium-light skin tone', 5), ('pancakes', 5), ('smiling face with halo', 5), ('pizza', 5), ('flexed biceps: medium-light skin tone', 5), ('high voltage', 4), ('seedling', 4), ('butterfly', 4), ('spaghetti', 4), ('dizzy', 3), ('globe showing Americas', 3), ('hot beverage', 2), ('thumbs up: light skin tone', 2), ('face with tongue', 2), ('nail polish: light skin tone', 2), ('squinting face with tongue', 2), ('face with rolling eyes', 2), ('fire', 2), ('cloud', 2), ('partying face', 2), ('drooling face', 2), ('smiling face with hearts', 2), ('snowflake', 1), ('heart exclamation', 1), ('candy', 1), ('pot of food', 1), ('smiling face with sunglasses', 1), ('evergreen tree', 1), ('chocolate bar', 1), ('curry rice', 1), ('woman getting massage: medium-light skin tone', 1), ('ghost', 1), ('winking face', 1), ('Christmas tree', 1), ('nerd face', 1), ('person with veil: medium-light skin tone', 1), ('hugging face', 1), ('check mark button', 1), ('backhand index pointing down: light skin tone', 1), ('smiling face with heart-eyes', 1), ('recycling symbol', 1), ('monkey', 1), ('upside-down face', 1), ('globe showing Europe-Africa', 1), ('face with monocle', 1), ('two hearts', 1), ('expressionless face', 1), ('woman cook', 1), ('strawberry', 1), ('woman gesturing NO: medium-light skin tone', 1), ('woman lifting weights: light skin tone', 1), ('cookie', 1), ('hamburger', 1), ('hot face', 1), ('smirking face', 1), ('woman surfing', 1), ('woman raising hand: light skin tone', 1)];[('🙏🏻', 0.492), ('😜', 0.288), ('❤️', 0.216), ('✌🏼', 0.216), ('😂', 0.192), ('🙌🏻', 0.192), ('\U0001f92d', 0.156), ('😅', 0.144), ('👌🏼', 0.144), ('💛', 0.132), ('💙', 0.096), ('☀️', 0.096), ('💁🏼\u200d♀️', 0.072), ('🤣', 0.072), ('🌟', 0.072), ('🤘🏼', 0.06), ('😇', 0.06), ('🥞', 0.06), ('🍕', 0.06), ('💪🏼', 0.06), ('🍝', 0.048), ('🦋', 0.048), ('🌱', 0.048), ('⚡', 0.048), ('💫', 0.036), ('🌎', 0.036), ('\U0001f970', 0.024), ('🤤', 0.024), ('👍🏻', 0.024), ('\U0001f973', 0.024), ('🙄', 0.024), ('💅🏻', 0.024), ('😝', 0.024), ('🔥', 0.024), ('😛', 0.024), ('☕', 0.024), ('☁️', 0.024), ('🍬', 0.012), ('🙅🏼\u200d♀️', 0.012), ('🍲', 0.012), ('❄', 0.012), ('😉', 0.012), ('😏', 0.012), ('🍛', 0.012), ('😍', 0.012), ('🙃', 0.012), ('😎', 0.012), ('🤓', 0.012), ('🐒', 0.012), ('😑', 0.012), ('🍪', 0.012), ('🏄\u200d♀️', 0.012), ('👩\u200d🍳', 0.012), ('🍔', 0.012), ('\U0001f975', 0.012), ('\U0001f9d0', 0.012), ('🏋🏻\u200d♀', 0.012), ('🌲', 0.012), ('💕', 0.012), ('💆🏼\u200d♀️', 0.012), ('♻', 0.012), ('❣', 0.012), ('🍫', 0.012), ('🍓', 0.012), ('🙋🏻\u200d♀️', 0.012), ('👇🏻', 0.012), ('🌍', 0.012), ('🎄', 0.012), ('👻', 0.012), ('👰🏼', 0.012), ('🤗', 0.012), ('✅', 0.012)];[('🙏🏻', 0.2), ('😜', 0.12), ('❤️', 0.09), ('✌🏼', 0.09), ('😂', 0.08), ('🙌🏻', 0.08), ('\U0001f92d', 0.07), ('😅', 0.06), ('👌🏼', 0.06), ('💛', 0.06), ('💙', 0.04), ('☀️', 0.04), ('💁🏼\u200d♀️', 0.03), ('🤣', 0.03), ('🌟', 0.03), ('🤘🏼', 0.03), ('😇', 0.03), ('🥞', 0.03), ('🍕', 0.03), ('💪🏼', 0.03), ('🍝', 0.02), ('🦋', 0.02), ('🌱', 0.02), ('⚡', 0.02), ('💫', 0.01), ('🌎', 0.01), ('\U0001f970', 0.01), ('🤤', 0.01), ('👍🏻', 0.01), ('\U0001f973', 0.01), ('🙄', 0.01), ('💅🏻', 0.01), ('😝', 0.01), ('🔥', 0.01), ('😛', 0.01), ('☕', 0.01), ('☁️', 0.01), ('🍬', 0.01), ('🙅🏼\u200d♀️', 0.01), ('🍲', 0.01), ('❄', 0.01), ('😉', 0.01), ('😏', 0.01), ('🍛', 0.01), ('😍', 0.01), ('🙃', 0.01), ('😎', 0.01), ('🤓', 0.01), ('🐒', 0.01), ('😑', 0.01), ('🍪', 0.01), ('🏄\u200d♀️', 0.01), ('👩\u200d🍳', 0.01), ('🍔', 0.01), ('\U0001f975', 0.01), ('\U0001f9d0', 0.01), ('🏋🏻\u200d♀', 0.01), ('🌲', 0.01), ('💕', 0.01), ('💆🏼\u200d♀️', 0.01), ('♻', 0.01), ('❣', 0.01), ('🍫', 0.01), ('🍓', 0.01), ('🙋🏻\u200d♀️', 0.01), ('👇🏻', 0.01), ('🌍', 0.01), ('🎄', 0.01), ('👻', 0.01), ('👰🏼', 0.01), ('🤗', 0.01), ('✅', 0.01)];43.89266627138337;60.80007072993635;69.04445161962371;64.39682923102818;69.85746802207716
